,Match_Winner,HT_buildUpPlaySpeed,HT_buildUpPlayDribbling,HT_buildUpPlayPassing,HT_chanceCreationPassing,HT_chanceCreationCrossing,HT_chanceCreationShooting,HT_defencePressure,HT_defenceAggression,HT_defenceTeamWidth,AT_buildUpPlaySpeed,AT_buildUpPlayDribbling,AT_buildUpPlayPassing,AT_chanceCreationPassing,AT_chanceCreationCrossing,AT_chanceCreationShooting,AT_defencePressure,AT_defenceAggression,AT_defenceTeamWidth
2045,1,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0
2046,1,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2047,1,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2048,0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2049,1,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0
2050,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0
2051,1,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0
2052,0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2053,0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2054,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2055,1,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2056,0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0
2057,0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2058,1,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2059,0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2060,1,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0
2061,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2062,0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2063,1,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2064,1,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0,36.0,56.0,38.0,49.0,52.0,29.0,50.0,51.0,53.0
2065,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0
2066,1,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0
2067,1,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2068,0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2069,1,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2070,1,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0
2071,1,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2072,0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2073,0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0
2074,0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2075,1,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2076,1,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0
2077,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,36.0,56.0,38.0,49.0,52.0,29.0,50.0,51.0,53.0
2078,1,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2079,1,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2080,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0
2081,1,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2082,0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2083,0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0
2084,0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2085,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2086,1,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2087,1,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0
2088,1,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0
2089,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2090,1,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0
2091,1,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2092,0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0
2093,1,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0
2094,0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2095,1,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2096,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0
2097,0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2098,0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2099,1,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2100,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2101,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,66.0,49.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,67.0
2102,0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0
2103,1,64.0,52.0,68.0,66.0,53.0,49.0,23.0,47.0,53.0,49.0,69.0,54.0,68.0,63.0,69.0,59.0,53.0,54.0
2104,0,48.0,70.0,52.0,66.0,36.0,75.0,58.0,57.0,49.0,26.0,47.0,24.0,64.0,53.0,72.0,23.0,67.0,36.0
2105,1,67.0,48.0,38.0,73.0,64.0,56.0,36.0,57.0,34.0,63.0,51.0,53.0,33.0,51.0,68.0,37.0,56.0,51.0
2106,0,76.0,69.0,64.0,64.0,72.0,53.0,39.0,34.0,52.0,63.0,46.0,48.0,39.0,54.0,55.0,31.0,47.0,37.0
2107,1,71.0,71.0,63.0,69.0,78.0,52.0,40.0,46.0,57.0,72.0,74.0,34.0,76.0,66.0,73.0,61.0,59.0,39.0
2108,1,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0
2109,0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2110,1,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0
2111,1,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2112,0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2113,1,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0
2114,0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2115,1,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0
2116,1,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2117,0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0
2118,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2119,0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2120,0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0
2121,1,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0
2122,1,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0
2123,1,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2124,1,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2125,1,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0
2126,1,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0
2127,1,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0
2128,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2129,0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2130,0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2131,1,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2132,1,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0
2133,0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0
2134,0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0
2135,1,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2136,0,36.0,56.0,38.0,49.0,52.0,29.0,50.0,51.0,53.0,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0
2137,1,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2138,1,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0
2139,0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2140,0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0
2141,0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2142,0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2143,1,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0
2144,0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,36.0,56.0,38.0,49.0,52.0,29.0,50.0,51.0,53.0
2145,1,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2146,1,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0
2147,1,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2148,1,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0
2149,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2150,0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0
2151,0,36.0,56.0,38.0,49.0,52.0,29.0,50.0,51.0,53.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2152,1,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2153,0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2154,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,48.0,66.0,33.0,69.0,62.0,45.0,43.0,43.0,46.0
2155,1,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2156,0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0
2157,0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2158,1,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2159,1,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2160,0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0
2161,0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0
2162,1,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2163,1,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0,66.0,31.0,41.0,53.0,44.0,66.0,39.0,49.0,57.0
2164,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2165,1,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0
2166,1,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2167,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2168,0,68.0,27.0,47.0,71.0,54.0,66.0,36.0,57.0,48.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
2169,1,67.0,32.0,35.0,69.0,58.0,69.0,65.0,65.0,57.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2170,0,63.0,51.0,53.0,33.0,51.0,68.0,37.0,56.0,51.0,76.0,69.0,64.0,64.0,72.0,53.0,39.0,34.0,52.0
2171,1,67.0,48.0,67.0,68.0,69.0,66.0,23.0,57.0,34.0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,66.0,49.0
2172,1,26.0,47.0,24.0,64.0,53.0,72.0,23.0,67.0,36.0,73.0,29.0,41.0,53.0,44.0,73.0,39.0,49.0,57.0
2173,0,49.0,69.0,54.0,68.0,63.0,69.0,59.0,53.0,54.0,71.0,71.0,63.0,69.0,78.0,52.0,40.0,46.0,57.0
2174,0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0,67.0,48.0,38.0,73.0,64.0,56.0,36.0,57.0,34.0
2175,1,36.0,56.0,38.0,49.0,52.0,62.0,54.0,57.0,64.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2176,0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,66.0,49.0,26.0,47.0,24.0,64.0,53.0,72.0,23.0,67.0,36.0
2177,0,67.0,48.0,67.0,68.0,69.0,66.0,23.0,57.0,34.0,63.0,51.0,53.0,33.0,51.0,68.0,37.0,56.0,51.0
2178,0,66.0,55.0,37.0,56.0,34.0,63.0,43.0,42.0,48.0,49.0,69.0,54.0,68.0,63.0,69.0,59.0,53.0,54.0
2179,1,67.0,48.0,38.0,73.0,64.0,56.0,36.0,57.0,34.0,63.0,46.0,48.0,39.0,54.0,55.0,31.0,47.0,37.0
2180,0,57.0,71.0,60.0,66.0,57.0,63.0,54.0,47.0,36.0,72.0,74.0,34.0,76.0,66.0,73.0,61.0,59.0,39.0
2181,1,71.0,71.0,63.0,69.0,78.0,52.0,40.0,46.0,57.0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0
2182,1,63.0,43.0,39.0,66.0,67.0,51.0,53.0,57.0,54.0,66.0,55.0,37.0,56.0,34.0,63.0,43.0,42.0,48.0
2183,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,67.0,67.0,48.0,67.0,68.0,69.0,66.0,23.0,57.0,34.0
2184,1,63.0,46.0,48.0,39.0,54.0,55.0,31.0,47.0,37.0,63.0,51.0,53.0,33.0,51.0,68.0,37.0,56.0,51.0
2185,1,26.0,47.0,24.0,64.0,53.0,72.0,23.0,67.0,36.0,67.0,48.0,38.0,73.0,64.0,56.0,36.0,57.0,34.0
2186,1,49.0,69.0,54.0,68.0,63.0,69.0,59.0,53.0,54.0,57.0,71.0,60.0,66.0,57.0,63.0,54.0,47.0,36.0
2187,1,48.0,70.0,52.0,66.0,36.0,75.0,58.0,57.0,49.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2188,1,72.0,74.0,34.0,76.0,66.0,73.0,61.0,59.0,39.0,76.0,69.0,64.0,64.0,72.0,53.0,39.0,34.0,52.0
2189,0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0,64.0,52.0,68.0,66.0,53.0,49.0,23.0,47.0,53.0
2190,1,64.0,45.0,37.0,38.0,49.0,51.0,36.0,66.0,49.0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0
2191,0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,67.0,49.0,69.0,54.0,68.0,63.0,69.0,59.0,53.0,54.0
2192,0,63.0,46.0,48.0,39.0,54.0,55.0,31.0,47.0,37.0,48.0,70.0,52.0,66.0,36.0,75.0,58.0,57.0,49.0
2193,1,66.0,55.0,37.0,56.0,34.0,63.0,43.0,42.0,48.0,73.0,29.0,41.0,53.0,44.0,73.0,39.0,49.0,57.0
2194,1,67.0,48.0,38.0,73.0,64.0,56.0,36.0,57.0,34.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2195,1,76.0,69.0,64.0,64.0,72.0,53.0,39.0,34.0,52.0,71.0,71.0,63.0,69.0,78.0,52.0,40.0,46.0,57.0
2196,0,73.0,29.0,41.0,53.0,44.0,73.0,39.0,49.0,57.0,67.0,48.0,67.0,68.0,69.0,66.0,23.0,57.0,34.0
2197,0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0,64.0,52.0,68.0,66.0,53.0,49.0,23.0,47.0,53.0
2198,0,63.0,43.0,39.0,66.0,67.0,51.0,53.0,57.0,54.0,63.0,51.0,53.0,33.0,51.0,68.0,37.0,56.0,51.0
2199,1,26.0,47.0,24.0,64.0,53.0,72.0,23.0,67.0,36.0,66.0,55.0,37.0,56.0,34.0,63.0,43.0,42.0,48.0
2200,1,49.0,69.0,54.0,68.0,63.0,69.0,59.0,53.0,54.0,76.0,69.0,64.0,64.0,72.0,53.0,39.0,34.0,52.0
2201,1,72.0,74.0,34.0,76.0,66.0,73.0,61.0,59.0,39.0,63.0,46.0,48.0,39.0,54.0,55.0,31.0,47.0,37.0
2202,0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0,57.0,71.0,60.0,66.0,57.0,63.0,54.0,47.0,36.0
2203,1,71.0,71.0,63.0,69.0,78.0,52.0,40.0,46.0,57.0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,66.0,49.0
2204,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,67.0,71.0,71.0,63.0,69.0,78.0,52.0,40.0,46.0,57.0
2205,1,64.0,52.0,68.0,66.0,53.0,49.0,23.0,47.0,53.0,26.0,47.0,24.0,64.0,53.0,72.0,23.0,67.0,36.0
2206,1,66.0,55.0,37.0,56.0,34.0,63.0,43.0,42.0,48.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2207,1,57.0,71.0,60.0,66.0,57.0,63.0,54.0,47.0,36.0,63.0,43.0,39.0,66.0,67.0,51.0,53.0,57.0,54.0
2208,1,76.0,69.0,64.0,64.0,72.0,53.0,39.0,34.0,52.0,48.0,71.0,33.0,69.0,62.0,45.0,54.0,66.0,46.0
2209,0,66.0,43.0,36.0,59.0,64.0,63.0,46.0,66.0,48.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2210,1,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0
2211,0,63.0,48.0,46.0,51.0,50.0,50.0,55.0,57.0,47.0,69.0,69.0,36.0,37.0,69.0,53.0,39.0,46.0,52.0
2212,1,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0
2213,0,50.0,35.0,20.0,65.0,50.0,80.0,35.0,65.0,35.0,68.0,54.0,63.0,69.0,68.0,52.0,40.0,57.0,57.0
2214,1,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0,63.0,53.0,48.0,32.0,48.0,52.0,30.0,54.0,48.0
2215,1,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0,64.0,52.0,68.0,66.0,45.0,23.0,27.0,47.0,53.0
2216,1,57.0,65.0,60.0,56.0,57.0,56.0,38.0,47.0,53.0,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0
2217,1,64.0,45.0,37.0,38.0,49.0,51.0,36.0,63.0,49.0,68.0,65.0,55.0,68.0,80.0,72.0,59.0,66.0,65.0
2218,0,63.0,53.0,48.0,32.0,48.0,52.0,30.0,54.0,48.0,58.0,69.0,54.0,56.0,60.0,53.0,47.0,49.0,63.0
2219,1,63.0,48.0,46.0,51.0,50.0,50.0,55.0,57.0,47.0,80.0,45.0,65.0,70.0,40.0,50.0,25.0,55.0,35.0
2220,0,57.0,29.0,38.0,39.0,54.0,55.0,47.0,59.0,52.0,34.0,54.0,33.0,68.0,51.0,53.0,58.0,59.0,61.0
2221,1,48.0,70.0,52.0,66.0,36.0,69.0,58.0,57.0,49.0,66.0,54.0,67.0,52.0,66.0,52.0,46.0,59.0,51.0
2222,1,53.0,70.0,37.0,68.0,54.0,67.0,47.0,57.0,53.0,66.0,66.0,36.0,60.0,34.0,64.0,44.0,58.0,50.0
